dates,stock GE_log_value,stock JPM_log_value,stock A_log_value,stock AA_log_value,stock AAPL_log_value,S&P index,option_spx_logimplvol_mtau_1,option_spx_logimplvol_mtau_2,option_spx_logimplvol_mtau_3,option_spx_logimplvol_mtau_4,option_spx_logimplvol_mtau_5,option_spx_logimplvol_mtau_6,option_spx_logimplvol_mtau_7,option_spx_logimplvol_mtau_8,option_spx_logimplvol_mtau_9,option_spx_logimplvol_mtau_10,option_spx_logimplvol_mtau_11,option_spx_logimplvol_mtau_12,option_spx_logimplvol_mtau_13,option_spx_logimplvol_mtau_14,option_spx_logimplvol_mtau_15,option_spx_logimplvol_mtau_16,option_spx_logimplvol_mtau_17,option_spx_logimplvol_mtau_18,option_spx_logimplvol_mtau_19,option_spx_logimplvol_mtau_20,option_spx_logimplvol_mtau_21,option_spx_logimplvol_mtau_22,option_spx_logimplvol_mtau_23,option_spx_logimplvol_mtau_24,option_spx_logimplvol_mtau_25,option_spx_logimplvol_mtau_26,option_spx_logimplvol_mtau_27,option_spx_logimplvol_mtau_28,option_spx_logimplvol_mtau_29,option_spx_logimplvol_mtau_30,option_spx_logimplvol_mtau_31,option_spx_logimplvol_mtau_32,option_spx_logimplvol_mtau_33,option_spx_logimplvol_mtau_34,option_spx_logimplvol_mtau_35,option_spx_logimplvol_mtau_36,option_spx_logimplvol_mtau_37,option_spx_logimplvol_mtau_38,option_spx_logimplvol_mtau_39,option_spx_logimplvol_mtau_40,option_spx_logimplvol_mtau_41,option_spx_logimplvol_mtau_42,option_spx_logimplvol_mtau_43,option_spx_logimplvol_mtau_44,option_spx_logimplvol_mtau_45,option_spx_logimplvol_mtau_46,option_spx_logimplvol_mtau_47,option_spx_logimplvol_mtau_48,option_spx_logimplvol_mtau_49,option_spx_logimplvol_mtau_50,option_spx_logimplvol_mtau_51,option_spx_logimplvol_mtau_52,option_spx_logimplvol_mtau_53,option_spx_logimplvol_mtau_54,option_spx_logimplvol_mtau_55,option_spx_logimplvol_mtau_56,option_spx_logimplvol_mtau_57,option_spx_logimplvol_mtau_58,option_spx_logimplvol_mtau_59,option_spx_logimplvol_mtau_60,option_spx_logimplvol_mtau_61,option_spx_logimplvol_mtau_62,option_spx_logimplvol_mtau_63,option_spx_logimplvol_mtau_64,option_spx_logimplvol_mtau_65,option_spx_logimplvol_mtau_66,option_spx_logimplvol_mtau_67,option_spx_logimplvol_mtau_68,option_spx_logimplvol_mtau_69,option_spx_logimplvol_mtau_70,option_spx_logimplvol_mtau_71,option_spx_logimplvol_mtau_72,option_spx_logimplvol_mtau_73,option_spx_logimplvol_mtau_74,option_spx_logimplvol_mtau_75,option_spx_logimplvol_mtau_76,option_spx_logimplvol_mtau_77,option_spx_logimplvol_mtau_78,option_spx_logimplvol_mtau_79,option_spx_logimplvol_mtau_80,option_spx_logimplvol_mtau_81,option_spx_logimplvol_mtau_82,option_spx_logimplvol_mtau_83,option_spx_logimplvol_mtau_84,option_spx_logimplvol_mtau_85,option_spx_logimplvol_mtau_86,option_spx_logimplvol_mtau_87,option_spx_logimplvol_mtau_88,option_spx_logimplvol_mtau_89,option_spx_logimplvol_mtau_90,t_first,tau,m,l_bar,y
2009-11-16,2.6791361909375677,3.706350935025941,3.372472065308058,2.579587843943531,5.322087602660472,7.011484464744614,-1.724008190192526,-1.7414139538619644,-1.7406448666763372,-1.7426421945224884,-1.7458794682668441,-1.7429161753281177,-1.742163665149389,-1.7392456686474334,-1.6968462112114702,-1.6754130496379334,-1.6994487113784997,-1.6929057687289661,-1.6739025270357788,-1.663736313082523,-1.6533433476281707,-1.6402511146802154,-1.6252349481478054,-1.6154362721223656,-1.5820885693878166,-1.5637089387265066,-1.65497961500143,-1.6290754305054915,-1.5978101702609182,-1.5800128268155906,-1.5612754574858008,-1.5420278884360543,-1.5187614046413362,-1.505070815750416,-1.4785578516707847,-1.462996194397485,-1.5931467510402373,-1.5528098311511214,-1.514659509566349,-1.4930560278654552,-1.4702437160117352,-1.4479328168840757,-1.42091212126813,-1.4054942629373275,-1.384203928354584,-1.3712839736298708,-1.517081357321396,-1.4670316615962347,-1.426509813699164,-1.4041838133915814,-1.3806599030137794,-1.3576757974910056,-1.3303016248289465,-1.314767933223534,-1.297491926477035,-1.2870777610649862,-1.4300595017871536,-1.3744428449213715,-1.3351190681241756,-1.3144583511202625,-1.2928126625516305,-1.2709899862579865,-1.2458560672872767,-1.2314329271177114,-1.2172428289733637,-1.209226970219783,-1.335162242406081,-1.2773791136955674,-1.2419283269994617,-1.22471274579544,-1.2068951849181897,-1.1876307262898504,-1.1667261726524283,-1.1543638065231008,-1.1425313137845854,-1.136826890518626,-1.2350728986210389,-1.1777582314301682,-1.1480800876262591,-1.1355843726531583,-1.123027716303153,-1.107374095083318,-1.092228610869989,-1.0826741242467726,-1.0726178117315668,-1.069153264610098,-1.1319966426689305,-1.0770914261247015,-1.0544543698530615,-1.0475489032795953,-1.0412754709805245,-1.0300152952490143,-1.0218053388954105,-1.015653206732003,-1.0069018886186714,-1.0056172746663732,,,,,
2009-11-17,2.680384339450953,3.709135410013725,3.3812871485766802,2.590549625550215,5.323877895073313,7.0124035410475845,-1.7643039572855448,-1.7816645047960997,-1.7591038284864382,-1.7487212742011844,-1.7485617134613733,-1.7418221358714967,-1.7404354987933193,-1.7385235969907302,-1.6984183374441542,-1.6760300389879663,-1.7351041045932531,-1.7185792280837509,-1.6859760991727268,-1.6698279755631893,-1.6567147903589934,-1.6407964446189087,-1.625383249318015,-1.6159165373661286,-1.5841343613450507,-1.5663283971097581,-1.6879890705601652,-1.6455906568845677,-1.6066197365679322,-1.586300713133313,-1.5652521987647616,-1.5438699733721915,-1.5203624072261075,-1.5066916426413623,-1.4818387956929788,-1.4675032113839208,-1.6253979541614707,-1.5649845870042496,-1.522792982749683,-1.4996776191814267,-1.47474985001128,-1.4507978612877794,-1.4236506025721174,-1.4082109714782622,-1.3892774631113372,-1.3775929664170075,-1.5501838063652664,-1.4788541710757395,-1.4360063389153865,-1.411236440621621,-1.3856278671466118,-1.361343958170347,-1.3339373121692013,-1.3185470766165688,-1.3047777620491021,-1.2951231579751352,-1.465260251976035,-1.3890144579655594,-1.347510791851181,-1.3220063314138544,-1.2981829922105705,-1.2752839577444535,-1.250202084633611,-1.2362487442326286,-1.2270643530369936,-1.2189573219230985,-1.3733385839450718,-1.2969732796759943,-1.2583114200919936,-1.2327944066690675,-1.212615939345901,-1.19240693099968,-1.1716346964831637,-1.1601959725306792,-1.1551425307437246,-1.1482009993505886,-1.2767749481554185,-1.2039403624554716,-1.1691947389479016,-1.144218303430156,-1.1290537514765775,-1.1125158459822322,-1.0975810239580215,-1.0895062682390233,-1.088221484381696,-1.0821375552900383,-1.1775122965985494,-1.110857949062465,-1.080761383590749,-1.0567391763440173,-1.0475676690420215,-1.0354274589978982,-1.0275052901529094,-1.0234719025324346,-1.0256621185834205,-1.020183957444747,,,,,
2009-11-18,2.6847474555323743,3.7142181993790397,3.3755307949129048,2.590549625550215,5.318840322580462,7.011935097891801,-1.7862197923124392,-1.8050382715212496,-1.7313270091751094,-1.7247591300582457,-1.737391082695623,-1.7378362457050796,-1.7357100084480548,-1.7322904126148384,-1.7085352631343378,-1.6901388985855725,-1.7554271914919395,-1.7385983443067914,-1.6775197073001065,-1.6628938198609011,-1.6546725596401024,-1.639290607293486,-1.6215698617517187,-1.611305836273712,-1.587916296587852,-1.5719518715295542,-1.7054167467763335,-1.662195755533557,-1.609712665977521,-1.5890864642953815,-1.567818561454733,-1.5434805284577846,-1.5171463791761663,-1.5031634325036147,-1.4818894881694344,-1.4681488776388294,-1.6389580031332143,-1.5782580782082156,-1.5307466880007508,-1.506054493224737,-1.4783502149692995,-1.450486428644576,-1.4207993137621817,-1.405376133223305,-1.3874874361841911,-1.3758297380392044,-1.5592664667132627,-1.4889767584575044,-1.4433991600728504,-1.4163269320146081,-1.3875081155411855,-1.3603240293490126,-1.331275111646623,-1.316116054005699,-1.3025681986957627,-1.2928962672030992,-1.4695862572884075,-1.3962255852049155,-1.3501775402089191,-1.322108914660471,-1.2962741590475135,-1.2729639939653656,-1.247594034644444,-1.234000336861365,-1.2255350265924607,-1.2177815094004893,-1.3728911067320881,-1.3015397082553049,-1.2532139986895678,-1.2252289667695329,-1.2054051410541147,-1.1883463607098512,-1.1689756891839458,-1.1579574671305477,-1.1551657960570925,-1.1492844059406138,-1.2717218944224542,-1.2061337112024966,-1.154238958449728,-1.127143768370527,-1.1154697593659602,-1.1063910565102273,-1.094788274227507,-1.0871402997092352,-1.0905043356298534,-1.0864641696758188,-1.168136173732537,-1.1109401369557093,-1.0546047077525116,-1.0289755390757898,-1.0268840849335645,-1.027005494991906,-1.0245130228824084,-1.0208674829011424,-1.0307885102522572,-1.0285702262118679,,,,,
2009-11-19,2.6640216822844347,3.6949012864324304,3.3642671101103723,2.5505149110495253,5.292022595985288,6.998418313879379,-1.795064288075106,-1.7995000949416176,-1.7373327108282144,-1.7260893844436136,-1.733928859392852,-1.7282030526763927,-1.7205878141939057,-1.7152883679900004,-1.6774278134725562,-1.6590945012010905,-1.7483902613704136,-1.7259484822155744,-1.67205039696957,-1.6543939225903266,-1.6425082349483087,-1.6249666918357908,-1.6060192392226476,-1.5958487216905946,-1.566141989343896,-1.5495707689967917,-1.6851213334675188,-1.6445750648286195,-1.5959551651973725,-1.5738498114722277,-1.549958171425034,-1.5259176615193992,-1.5008511832550995,-1.487981550611616,-1.4651235067264319,-1.4509958419222693,-1.6083341580526496,-1.5575434144859044,-1.5116345739546133,-1.4868101935911502,-1.457242741705065,-1.4308194416628142,-1.4035334805575665,-1.389552779683146,-1.372572052683209,-1.3613896085466164,-1.52119483003092,-1.4667276561840394,-1.421446675720077,-1.3953405924871634,-1.365096513541005,-1.3394390019983704,-1.312875051964601,-1.2989705432362162,-1.2871237112394238,-1.2792648727950326,-1.4266519930834747,-1.3736815680273178,-1.3274179547231124,-1.301168175398976,-1.2740646389865613,-1.2515517721694958,-1.2279406873309553,-1.2150157316730772,-1.2077203901601548,-1.2034762120593034,-1.327259207033461,-1.2796483590771264,-1.2312120354074674,-1.2056822032015442,-1.1845402348390057,-1.1669444182410433,-1.147982453390582,-1.1367339658981728,-1.1335247029856625,-1.133122663681643,-1.2251089410901237,-1.1855931783811255,-1.1341450146272638,-1.1099645203557966,-1.0967969336023624,-1.085416201672932,-1.0723926597636475,-1.0633640750414788,-1.0638625474492653,-1.0674827568490388,-1.1218425133067729,-1.0922450414538099,-1.0372257469376573,-1.0148336498449138,-1.0110160209916248,-1.0067794345783994,-1.0006707303620814,-0.9942892079705045,-0.9981832234393153,-1.0059697889099746,,,,,
2009-11-20,2.65317858231691,3.692784320191148,3.356684556620986,2.5436785760312346,5.289074785181104,6.995198229497181,-1.796872105238954,-1.8134727509906532,-1.7577362026338053,-1.7473556573592137,-1.7533942955758075,-1.7412603689439825,-1.7293326863561724,-1.7234691924776833,-1.6960226929464197,-1.6757101159511802,-1.7764668703725999,-1.7487483824484054,-1.691658775850003,-1.6721499703787501,-1.6573799033281493,-1.635795421429647,-1.6139080955613827,-1.602020837684954,-1.5775166294489216,-1.5604031001728267,-1.725836445538067,-1.6704555307817865,-1.6139873019793,-1.5890011900649166,-1.5619193863805698,-1.5353666413924894,-1.5081707748981208,-1.4931528094949584,-1.4722203993237648,-1.4582903774126879,-1.6493024654281128,-1.5818419259323386,-1.5275342813828365,-1.5001623662420347,-1.4676300951093688,-1.439537510838492,-1.4104960604970813,-1.3944520568914522,-1.3775471467014722,-1.366797580181654,-1.552516488076705,-1.4859125104495887,-1.4348635309570117,-1.4075736134527508,-1.3749527711430596,-1.3479228034980562,-1.3196409162093692,-1.3041398166193852,-1.2916030702661945,-1.284039285354332,-1.4413170892909823,-1.385253259806077,-1.3381709064142127,-1.3128329226093265,-1.2841904412375773,-1.2601814263268483,-1.2346328524391685,-1.2208671060881275,-1.2129600272862298,-1.208593234709492,-1.320925934762006,-1.281970232864929,-1.2392484079100092,-1.2172098780120624,-1.1955406605615817,-1.1760103328138083,-1.1546965435751668,-1.1435865246894306,-1.1405143710653285,-1.1393600830739523,-1.1955715329465626,-1.1777053636107335,-1.1395026727804896,-1.1216826297905211,-1.109121412352225,-1.0951393604577098,-1.0792037615358232,-1.0714685558750412,-1.0733955315571297,-1.0754725190139731,-1.0684380322134714,-1.073692746329083,-1.0400019306040926,-1.0269838650995673,-1.0249914630134398,-1.0173268535411126,-1.007638263652123,-1.0038450306495543,-1.0109046826538834,-1.0162342664145338,,,,,
2009-11-23,2.680384339450953,3.711912153224509,3.36940395116431,2.538336826082944,5.318453271634337,7.00872215673326,-1.8451555572039517,-1.8675426822773156,-1.7811649088708932,-1.7687297954397008,-1.7791890282790448,-1.7682979926184692,-1.7592839514297807,-1.756053952627214,-1.725334707431671,-1.7070006996245408,-1.8276778800164635,-1.8020203430165425,-1.7264864715859463,-1.7060562891244835,-1.6901559244898239,-1.6667286238566643,-1.6444441140670523,-1.6339906189873004,-1.6064124524986332,-1.590661440932223,-1.7854589895749648,-1.7270292157032703,-1.6577733799224157,-1.631298412349966,-1.5988332847126976,-1.5684995295836026,-1.5387534034991603,-1.5244368686138141,-1.500770608436027,-1.4870614025950029,-1.7214794460879517,-1.644844057246969,-1.5779146684951715,-1.547242480383074,-1.5064331764246004,-1.4735784110913013,-1.440733702051123,-1.4250008094885,-1.405802443010744,-1.39374408042626,-1.6397394485790253,-1.557520943528736,-1.4897226986404284,-1.456473780763384,-1.413903543783141,-1.3818892103021083,-1.3492440579471061,-1.333917738644377,-1.3196010602977255,-1.3089018754764277,-1.544551522198091,-1.4668241942746112,-1.3957263753741367,-1.3612386056627748,-1.3219662383239543,-1.293328125295392,-1.2633850501829758,-1.2498483740221868,-1.2407293391015948,-1.2311659295297512,-1.439980714204411,-1.374206799554338,-1.2980679852736534,-1.2633924762049773,-1.2311566930814304,-1.2077748644685748,-1.1824348467713888,-1.1717522175736839,-1.1680772704377684,-1.159474707768273,-1.3295175093344636,-1.2808257480494316,-1.1984798286952163,-1.164407529739573,-1.1418607910063485,-1.12510047706503,-1.1058051307905095,-1.098804792753657,-1.10076964953845,-1.0929883766676431,-1.2159601199111787,-1.1875760343816253,-1.0983107831568653,-1.0654129315362584,-1.0543469123522253,-1.0451727377307378,-1.0330099165847082,-1.0303416917724648,-1.0381041936759081,-1.0310310685598778,,,,,
2009-11-24,2.686608631473481,3.693254868014584,3.368036934610934,2.5275589682429778,5.31143100569342,7.008188676303408,-1.8491956493688952,-1.883055861950345,-1.7969527403813583,-1.7840129451317859,-1.7963740147435174,-1.78333742504823,-1.777305142283779,-1.7690088308141778,-1.7319157621939063,-1.7097348756250794,-1.845013890031342,-1.8174680711552424,-1.7411478591556708,-1.7201099950267573,-1.7035433025290172,-1.6785431755396,-1.6577643315883563,-1.6440024199242458,-1.6106056592664786,-1.5914211647173275,-1.810631634916965,-1.7420215224658613,-1.6709159805932354,-1.6437373638178339,-1.6092442520890602,-1.577879680896245,-1.5487678239968465,-1.5323672291499941,-1.5036201019430806,-1.4870460670210262,-1.749006276412001,-1.6590861408802764,-1.5892903624678767,-1.5578294665740318,-1.5145666676879552,-1.4811498596546842,-1.4484737617941,-1.4314702355289002,-1.4080618058938892,-1.3938272206629476,-1.6648932020268872,-1.5708080182873025,-1.4992121128581835,-1.4650985913766619,-1.4203413351997984,-1.3881478100296774,-1.355488676621488,-1.3393872137061589,-1.3218340756925553,-1.3097428104886584,-1.5637800064847176,-1.4790286173471228,-1.4033116279016313,-1.367888667917497,-1.3271845017478985,-1.2986673195012022,-1.2687326318705137,-1.254669144550319,-1.2433705943171498,-1.2332774377351945,-1.4509656509592477,-1.3852623366837646,-1.3038030264636975,-1.2681233669321719,-1.2355401290264447,-1.2125071667710081,-1.187351547092866,-1.176197569385402,-1.1714703950724932,-1.163266000422635,-1.3310006183088146,-1.290712194830099,-1.2024641222525796,-1.167317808245988,-1.1457169859008045,-1.1294742843873886,-1.1106581840055163,-1.1030911085555912,-1.105192413175169,-1.0987934552293421,-1.2074794110952234,-1.1963058684719878,-1.1006686955133287,-1.066624805151046,-1.0579196530018957,-1.0493855044406462,-1.038091236846745,-1.0346428544194683,-1.0437855344441307,-1.0391280535407645,,,,,
2009-11-25,2.6903274094476393,3.685691879190655,3.3782425915166003,2.533728559485284,5.310211351834999,7.012682700868393,-1.8168350790530419,-1.856975659345504,-1.7876713964146844,-1.7762360683235614,-1.7875206944145157,-1.778057089090422,-1.7700042347041514,-1.76648931385598,-1.7378648320095305,-1.716504140056719,-1.8250096976466126,-1.804104863244975,-1.7362929002485537,-1.715732193185528,-1.6984225094198857,-1.675508464407522,-1.6540960085643208,-1.6440214159352242,-1.6172297075709259,-1.59939867042923,-1.7990504915907524,-1.7364804777203229,-1.6688875177416476,-1.6415929380538556,-1.606634906951756,-1.57655174125434,-1.5474270008326818,-1.5337537466752633,-1.5102862523499854,-1.4951345894077102,-1.7414911627287382,-1.6570715323809355,-1.5886437258107138,-1.5568836327160833,-1.5134779799976663,-1.481102038441845,-1.448501726575315,-1.433383723813901,-1.4143123025182618,-1.4012267896889572,-1.657447483523937,-1.5688053360797838,-1.4987484031915848,-1.4644981286799343,-1.4199887071458268,-1.3890416974614457,-1.3561667396680794,-1.3412061735415408,-1.327325192091728,-1.315848700968522,-1.553274447241022,-1.4743345188672534,-1.4021055807460612,-1.3669726157887099,-1.3269594135328222,-1.3002340223133162,-1.2695133459464514,-1.2559229890735382,-1.247836006548996,-1.2376183843871946,-1.4352896058703315,-1.375916145106193,-1.3011873016335833,-1.2664079690526107,-1.2349795650010027,-1.2145326928475773,-1.187812643419087,-1.1765230349363762,-1.1746981334022504,-1.165464992097654,-1.3089562461650788,-1.2753793349549525,-1.1979907801379237,-1.1644689486746156,-1.1444753738023437,-1.1317881308108642,-1.11047079696923,-1.1022033149581725,-1.1070097676961053,-1.0985418785370211,-1.1785638309379756,-1.1741492978087447,-1.0940636059456659,-1.0624272686363545,-1.0557445855163594,-1.0518517306302868,-1.0369974242043785,-1.0323154791252664,-1.0440488326152586,-1.036168077141252,,,,,
2009-11-27,2.6753823708378244,3.66581039784245,3.3546087922475634,2.507230605666119,5.292420011281953,6.995299014243953,-1.62043302803342,-1.6514575789296952,-1.6606337787913699,-1.6633817136736713,-1.6705099073784557,-1.6684407715575256,-1.6799171109056938,-1.6829380056526269,-1.6675043144471848,-1.6538350590536581,-1.6009058212728473,-1.6246400433598733,-1.6118374609690558,-1.5999880963654078,-1.5882366306208788,-1.5768930660995242,-1.5734463282740836,-1.570003901450544,-1.5570998525298607,-1.5443830941777337,-1.5470365162190896,-1.5661254538013147,-1.5420003168409744,-1.5218981150237334,-1.4996365943237036,-1.4836759542843492,-1.4715967811795885,-1.4644255870255052,-1.4550079965019778,-1.443931360364718,-1.464015643529257,-1.4811284228887296,-1.455367456763583,-1.4325824018835647,-1.4067897192550105,-1.3899008652893958,-1.3740612353477837,-1.3652125867774862,-1.3599492363208587,-1.3510094702614566,-1.3586919652190708,-1.3760788268721955,-1.356322396769928,-1.3352869111420347,-1.3114218946536866,-1.2964217683767556,-1.280548983609841,-1.2715693194529063,-1.2709238054734078,-1.2644832507467563,-1.2380421150583303,-1.2573353967853615,-1.2488722383691548,-1.2328181700617202,-1.2149112499650105,-1.2038774412142583,-1.1907882427231171,-1.1828463842277581,-1.1871353469432728,-1.1834593543048892,-1.1081491959702343,-1.1303735096679146,-1.1363775654497654,-1.127463410868527,-1.1183232703394015,-1.1127325207012944,-1.1045268675897253,-1.0985062570779414,-1.1079389814391345,-1.107221474803023,-0.9737845764437402,-0.9994759958975458,-1.0214815813835276,-1.021002126213408,-1.022458135505268,-1.0233140689906584,-1.0215320681740858,-1.0180985558719104,-1.0328049751683699,-1.0351863790808142,-0.8384130474732768,-0.8677630374872995,-0.9061611974422069,-0.9147664238871472,-0.9278997279539688,-0.9358424661604696,-0.9415895606424943,-0.9412418317949562,-0.9612927000863756,-0.9668727969423501,,,,,
2009-11-30,2.680384339450953,3.693488814670836,3.3570330020353114,2.4961103202953256,5.289024319636444,6.999084819270334,-1.721441863760646,-1.7136271109886396,-1.6918424538520749,-1.691907967024406,-1.7056909189494498,-1.70587977124602,-1.7113615561730944,-1.7068581589131644,-1.682570210006194,-1.6743467598782804,-1.6813633226578049,-1.6689496847887804,-1.6400690325545921,-1.6281606163353939,-1.6176797174064266,-1.6066339149505713,-1.59758736493986,-1.5889705039803441,-1.5695766525446067,-1.5585795297159033,-1.6206611259693704,-1.6057955406207693,-1.5721087232042932,-1.5524102064554421,-1.527437032983021,-1.5103184601149922,-1.492802145660961,-1.4819216822048107,-1.4672758735060025,-1.4557727282766877,-1.5429403109031758,-1.5275551887991676,-1.4912073436154165,-1.467469704348665,-1.4361333077963603,-1.4169734138223706,-1.3955647476563722,-1.3837777708294348,-1.3737580808227952,-1.3634122209773087,-1.4521291560923404,-1.437787289462885,-1.4006042625407658,-1.3759353446885971,-1.3446867639194973,-1.3265821470398584,-1.3047604235147185,-1.2930827574109127,-1.2875841046068541,-1.2796522732015494,-1.3519817735729582,-1.3398289302821003,-1.3032452921687558,-1.2800526323812347,-1.2537992119495676,-1.2390895263039108,-1.2195088581491238,-1.2087129156711158,-1.2076424259613037,-1.203097804233193,-1.2457724507222578,-1.2365671844378359,-1.2016320042883741,-1.1816688637238975,-1.163993487497927,-1.1544150598035112,-1.1391024886569998,-1.1297827453976284,-1.133056686229949,-1.132668671601452,-1.1361706691297426,-1.1303532170850725,-1.0977801050794,-1.0822441030433319,-1.0756483547396218,-1.0724623476571211,-1.0629638782954027,-1.0555820079684373,-1.0631236918624205,-1.0675114867738793,-1.0252424661295234,-1.0230132565165784,-0.9932470392573525,-0.982894141933388,-0.989028960033949,-0.9931258178796138,-0.9906154892128568,-0.9855322828034015,-0.9972705919183393,-1.006940287139839,,,,,
2009-12-01,2.6897029142841506,3.687115399083382,3.3748534063225533,2.5182285890764264,5.274664837882808,7.01108773952572,-1.8148959068345207,-1.804451640648952,-1.7725822322246862,-1.7712502888483468,-1.7633474483226326,-1.7478532636673219,-1.7420638713660415,-1.7359308654851644,-1.7079217783282619,-1.6901788043781503,-1.7771992294906338,-1.7457999638946142,-1.7043422494208043,-1.6910761313138791,-1.669044304038621,-1.646405258044931,-1.6267711637593159,-1.614902121184518,-1.5885457034924402,-1.571937133544302,-1.7193979389862872,-1.6752662266836034,-1.6260184503425148,-1.605364350216254,-1.5751226561350486,-1.5486046342692723,-1.5211892541233958,-1.5063624786885097,-1.4832935856207305,-1.4681851640968346,-1.644839992326233,-1.5954185149143645,-1.5401382966728856,-1.5159198463232548,-1.4822097117131792,-1.4543339978449232,-1.4236861118786142,-1.4079239061564521,-1.3893293309605952,-1.375994491912295,-1.5572273902002847,-1.508682339500375,-1.4489672969864866,-1.4242446268773974,-1.3907592807886668,-1.363452940001799,-1.3330136289391648,-1.3178242933563344,-1.3045960894940418,-1.293248708980181,-1.4601469170232537,-1.4172023120725699,-1.3544282008848894,-1.331545882747333,-1.3010887032317193,-1.275809090925475,-1.2481957300603659,-1.2347261715275164,-1.2275546361240937,-1.2183686019808437,-1.3567689297102108,-1.3227808305659137,-1.2580841594487087,-1.238765613024848,-1.2134098607708206,-1.1912455681147711,-1.16845449984422,-1.1575903550035942,-1.157023094549693,-1.1501445930852832,-1.2497122407968853,-1.2268727873909462,-1.1611620286331241,-1.146619477682826,-1.1278543615040189,-1.109605911238123,-1.0931598070126263,-1.0855933456493174,-1.0920742643559709,-1.0876298174273606,-1.1410302571475621,-1.1306139692661072,-1.0645958102242201,-1.0556369708416047,-1.044493523636596,-1.0307372726767232,-1.0217939907054403,-1.0180714843681247,-1.0319673656849038,-1.0300692735829697,,,,,
2009-12-02,2.6835047443505538,3.6802220870227536,3.376549434740925,2.5817837830973773,5.270447587104075,7.011430375118089,-1.819776348533826,-1.8129789323335574,-1.7739803640503584,-1.7671816721394598,-1.7533742861209085,-1.7352923726149856,-1.734289032964337,-1.7316526668596284,-1.7057732602080058,-1.6895602896722781,-1.7875670063438238,-1.7511772523357394,-1.7076716872018076,-1.6905177125163258,-1.6637492998677608,-1.6396088445048926,-1.6230636110634273,-1.6138675233816002,-1.5893179962963504,-1.573996641906825,-1.734145170842386,-1.6794509690890624,-1.6302107630762142,-1.6067089553281355,-1.5726147600824185,-1.5453259820931289,-1.5199018453395676,-1.5070463789898758,-1.4856054292108831,-1.471551194315278,-1.6627620524477178,-1.6000428291649904,-1.544310435741632,-1.5178561807771673,-1.4809919184022242,-1.452827946802616,-1.423598800367814,-1.4092198360463988,-1.3921779366118467,-1.3796687359249171,-1.5771774255486075,-1.515018521182002,-1.4524359299627778,-1.4257497225983222,-1.3896691707372957,-1.3623727305132627,-1.333207252395116,-1.3189077336563508,-1.3072271758078353,-1.296476438592708,-1.481135454988179,-1.426179056788803,-1.356696719961813,-1.3318539825881275,-1.2992397770761435,-1.2741225443904005,-1.2479686476126248,-1.2349693661259946,-1.2293837740011984,-1.2205606477969646,-1.3780059234070723,-1.3350284020571055,-1.2588153449102764,-1.23732706390189,-1.2101383942251347,-1.1881679314618252,-1.1672657696981887,-1.1565069702389537,-1.1575858284415699,-1.150828080101048,-1.2706064153803813,-1.2427793097065418,-1.1601461875714665,-1.1430584906930228,-1.1226736862562676,-1.1045465401241443,-1.0905894045439122,-1.0828012495918955,-1.0909932350577236,-1.0864158039010943,-1.1611645607992656,-1.1503811955310168,-1.061720350939012,-1.0497130938660129,-1.0370559987156012,-1.0232575421870505,-1.017514308809221,-1.0132669650921764,-1.0289299223573003,-1.0266307735540305,,,,,
2009-12-03,2.6791361909375677,3.667502588354351,3.383644222414566,2.5542850025230632,5.271721819525864,7.002992728868978,-1.7822356763990654,-1.7573410955025832,-1.73402852512895,-1.727371635875717,-1.719418863114735,-1.7077377399262088,-1.7102917066850494,-1.711370294875395,-1.6871562443931951,-1.6668573847741097,-1.7436985276751176,-1.7021641800142824,-1.6696095691452153,-1.653694501188099,-1.6327140960793003,-1.614936942405815,-1.6031180262265041,-1.596523020930331,-1.5748867251110743,-1.5568358287640998,-1.6879861534835914,-1.6364985322558043,-1.5956306472145652,-1.574032826263066,-1.545265309209495,-1.523849071333849,-1.503117860465163,-1.4921249999818256,-1.4738098325891245,-1.4583159997053536,-1.6178798070165479,-1.5624661062035197,-1.5143471430678783,-1.4901027084616767,-1.4578310717123233,-1.434725288035757,-1.4092937682212232,-1.3963379294962426,-1.3818820564198646,-1.3691754789835355,-1.536400585782678,-1.4820886728376494,-1.427808399171115,-1.403372848528419,-1.3709950205882142,-1.347725519158944,-1.3208489540171955,-1.3077715282517564,-1.2975730390718012,-1.2878304406375656,-1.446478752127979,-1.3971808280827824,-1.3377811831925892,-1.3150562309409992,-1.2851957287210722,-1.2629410368739895,-1.2371363687173071,-1.2253487780138745,-1.2197069555721913,-1.2130675502460528,-1.350736171858324,-1.3092972015440754,-1.2457266999150176,-1.2261253777183068,-1.2007542705041403,-1.1804121319658316,-1.1576230318185505,-1.1482183089358673,-1.1473608095820322,-1.1439367261263969,-1.2513809462960828,-1.2197209978684833,-1.1528131448811454,-1.1373400924712096,-1.1178982656224603,-1.1001417597936602,-1.0818644156825088,-1.0756954250691892,-1.0797967710479586,-1.0796800962955904,-1.1501870935066107,-1.1294792111267336,-1.0599477398349866,-1.0492798056991162,-1.036782084688212,-1.0221059700200776,-1.009485664325304,-1.0072212215686294,-1.0164157361860893,-1.0196834133804202,,,,,
