dates,stock GE_log_value,stock JPM_log_value,stock A_log_value,stock AA_log_value,stock AAPL_log_value,S&P index,option_spx_logimplvol_mtau_1,option_spx_logimplvol_mtau_2,option_spx_logimplvol_mtau_3,option_spx_logimplvol_mtau_4,option_spx_logimplvol_mtau_5,option_spx_logimplvol_mtau_6,option_spx_logimplvol_mtau_7,option_spx_logimplvol_mtau_8,option_spx_logimplvol_mtau_9,option_spx_logimplvol_mtau_10,option_spx_logimplvol_mtau_11,option_spx_logimplvol_mtau_12,option_spx_logimplvol_mtau_13,option_spx_logimplvol_mtau_14,option_spx_logimplvol_mtau_15,option_spx_logimplvol_mtau_16,option_spx_logimplvol_mtau_17,option_spx_logimplvol_mtau_18,option_spx_logimplvol_mtau_19,option_spx_logimplvol_mtau_20,option_spx_logimplvol_mtau_21,option_spx_logimplvol_mtau_22,option_spx_logimplvol_mtau_23,option_spx_logimplvol_mtau_24,option_spx_logimplvol_mtau_25,option_spx_logimplvol_mtau_26,option_spx_logimplvol_mtau_27,option_spx_logimplvol_mtau_28,option_spx_logimplvol_mtau_29,option_spx_logimplvol_mtau_30,option_spx_logimplvol_mtau_31,option_spx_logimplvol_mtau_32,option_spx_logimplvol_mtau_33,option_spx_logimplvol_mtau_34,option_spx_logimplvol_mtau_35,option_spx_logimplvol_mtau_36,option_spx_logimplvol_mtau_37,option_spx_logimplvol_mtau_38,option_spx_logimplvol_mtau_39,option_spx_logimplvol_mtau_40,option_spx_logimplvol_mtau_41,option_spx_logimplvol_mtau_42,option_spx_logimplvol_mtau_43,option_spx_logimplvol_mtau_44,option_spx_logimplvol_mtau_45,option_spx_logimplvol_mtau_46,option_spx_logimplvol_mtau_47,option_spx_logimplvol_mtau_48,option_spx_logimplvol_mtau_49,option_spx_logimplvol_mtau_50,option_spx_logimplvol_mtau_51,option_spx_logimplvol_mtau_52,option_spx_logimplvol_mtau_53,option_spx_logimplvol_mtau_54,option_spx_logimplvol_mtau_55,option_spx_logimplvol_mtau_56,option_spx_logimplvol_mtau_57,option_spx_logimplvol_mtau_58,option_spx_logimplvol_mtau_59,option_spx_logimplvol_mtau_60,option_spx_logimplvol_mtau_61,option_spx_logimplvol_mtau_62,option_spx_logimplvol_mtau_63,option_spx_logimplvol_mtau_64,option_spx_logimplvol_mtau_65,option_spx_logimplvol_mtau_66,option_spx_logimplvol_mtau_67,option_spx_logimplvol_mtau_68,option_spx_logimplvol_mtau_69,option_spx_logimplvol_mtau_70,option_spx_logimplvol_mtau_71,option_spx_logimplvol_mtau_72,option_spx_logimplvol_mtau_73,option_spx_logimplvol_mtau_74,option_spx_logimplvol_mtau_75,option_spx_logimplvol_mtau_76,option_spx_logimplvol_mtau_77,option_spx_logimplvol_mtau_78,option_spx_logimplvol_mtau_79,option_spx_logimplvol_mtau_80,option_spx_logimplvol_mtau_81,option_spx_logimplvol_mtau_82,option_spx_logimplvol_mtau_83,option_spx_logimplvol_mtau_84,option_spx_logimplvol_mtau_85,option_spx_logimplvol_mtau_86,option_spx_logimplvol_mtau_87,option_spx_logimplvol_mtau_88,option_spx_logimplvol_mtau_89,option_spx_logimplvol_mtau_90,ge_bond_nel_sieg_theta_1,ge_bond_nel_sieg_theta_2,ge_bond_nel_sieg_theta_3,ge_bond_nel_sieg_theta_4,jpm_bond_nel_sieg_theta_1,jpm_bond_nel_sieg_theta_2,jpm_bond_nel_sieg_theta_3,jpm_bond_nel_sieg_theta_4
2009-11-16,2.679136190937568,3.7063509350259407,3.3724720653080587,2.579587843943531,5.322087602660472,7.011484464744614,-1.7240081901925235,-1.7414139538619653,-1.7406448666763372,-1.7426421945224857,-1.7458794682668444,-1.7429161753281202,-1.7421636651493884,-1.7392456686474336,-1.696846211211468,-1.6754130496379345,-1.6994487113784988,-1.6929057687289668,-1.6739025270357788,-1.663736313082522,-1.6533433476281705,-1.6402511146802163,-1.625234948147805,-1.6154362721223656,-1.5820885693878155,-1.5637089387265068,-1.65497961500143,-1.6290754305054918,-1.5978101702609182,-1.5800128268155906,-1.5612754574858008,-1.5420278884360543,-1.518761404641336,-1.5050708157504162,-1.478557851670784,-1.4629961943974847,-1.593146751040238,-1.5528098311511216,-1.514659509566349,-1.4930560278654557,-1.4702437160117352,-1.447932816884076,-1.42091212126813,-1.4054942629373277,-1.3842039283545835,-1.3712839736298703,-1.5170813573213966,-1.4670316615962344,-1.426509813699164,-1.404183813391582,-1.3806599030137794,-1.3576757974910056,-1.3303016248289463,-1.314767933223534,-1.297491926477035,-1.2870777610649855,-1.4300595017871538,-1.3744428449213708,-1.3351190681241756,-1.314458351120263,-1.2928126625516303,-1.270989986257987,-1.2458560672872767,-1.2314329271177114,-1.2172428289733632,-1.209226970219783,-1.3351622424060807,-1.2773791136955666,-1.2419283269994617,-1.22471274579544,-1.2068951849181897,-1.1876307262898516,-1.1667261726524285,-1.1543638065231008,-1.1425313137845847,-1.1368268905186267,-1.2350728986210378,-1.1777582314301671,-1.1480800876262591,-1.1355843726531578,-1.1230277163031528,-1.1073740950833195,-1.0922286108699886,-1.0826741242467726,-1.072617811731566,-1.0691532646100994,-1.1319966426689283,-1.0770914261247002,-1.0544543698530615,-1.0475489032795935,-1.0412754709805248,-1.0300152952490171,-1.0218053388954098,-1.0156532067320032,-1.0069018886186702,-1.005617274666375,,,,,,,,
2009-11-17,2.680384339450953,3.7091354100137246,3.38128714857668,2.590549625550215,5.323877895073313,7.0124035410475845,-1.764303957285546,-1.7816645047961008,-1.759103828486435,-1.7487212742011846,-1.7485617134613718,-1.741822135871497,-1.74043549879332,-1.7385235969907358,-1.6984183374441535,-1.6760300389879643,-1.7351041045932538,-1.7185792280837515,-1.6859760991727255,-1.6698279755631893,-1.6567147903589925,-1.6407964446189094,-1.6253832493180154,-1.6159165373661306,-1.5841343613450507,-1.5663283971097572,-1.687989070560165,-1.645590656884568,-1.606619736567932,-1.586300713133313,-1.5652521987647618,-1.5438699733721923,-1.5203624072261075,-1.5066916426413626,-1.4818387956929793,-1.4675032113839206,-1.6253979541614705,-1.5649845870042494,-1.522792982749683,-1.4996776191814267,-1.47474985001128,-1.4507978612877803,-1.4236506025721176,-1.4082109714782616,-1.3892774631113376,-1.3775929664170072,-1.5501838063652658,-1.4788541710757392,-1.4360063389153868,-1.411236440621621,-1.385627867146612,-1.361343958170348,-1.3339373121692015,-1.3185470766165686,-1.304777762049102,-1.295123157975135,-1.4652602519760345,-1.389014457965559,-1.3475107918511806,-1.3220063314138546,-1.2981829922105703,-1.275283957744454,-1.2502020846336108,-1.236248744232629,-1.2270643530369936,-1.2189573219230982,-1.3733385839450711,-1.296973279675994,-1.2583114200919931,-1.232794406669068,-1.2126159393459004,-1.1924069309996803,-1.1716346964831637,-1.160195972530681,-1.1551425307437242,-1.148200999350588,-1.2767749481554185,-1.2039403624554712,-1.1691947389479005,-1.1442183034301567,-1.1290537514765764,-1.1125158459822322,-1.0975810239580213,-1.089506268239027,-1.088221484381695,-1.0821375552900372,-1.1775122965985494,-1.1108579490624646,-1.0807613835907472,-1.0567391763440184,-1.04756766904202,-1.0354274589978978,-1.0275052901529094,-1.0234719025324408,-1.0256621185834192,-1.0201839574447455,,,,,,,,
2009-11-18,2.6847474555323743,3.71421819937904,3.3755307949129048,2.590549625550215,5.318840322580462,7.011935097891801,-1.7862197923124397,-1.8050382715212496,-1.7313270091751107,-1.7247591300582426,-1.7373910826956227,-1.7378362457050818,-1.7357100084480546,-1.7322904126148415,-1.7085352631343378,-1.690138898585572,-1.7554271914919397,-1.7385983443067916,-1.6775197073001076,-1.6628938198609,-1.6546725596401024,-1.6392906072934876,-1.6215698617517191,-1.6113058362737134,-1.5879162965878515,-1.5719518715295535,-1.7054167467763337,-1.662195755533557,-1.6097126659775216,-1.5890864642953817,-1.567818561454733,-1.5434805284577853,-1.5171463791761672,-1.5031634325036145,-1.481889488169434,-1.4681488776388292,-1.638958003133214,-1.5782580782082158,-1.5307466880007512,-1.506054493224738,-1.4783502149692995,-1.4504864286445764,-1.4207993137621826,-1.405376133223304,-1.387487436184191,-1.3758297380392046,-1.5592664667132627,-1.4889767584575049,-1.4433991600728506,-1.416326932014609,-1.3875081155411857,-1.3603240293490126,-1.3312751116466233,-1.316116054005698,-1.302568198695763,-1.2928962672030997,-1.4695862572884075,-1.3962255852049157,-1.3501775402089191,-1.3221089146604712,-1.2962741590475135,-1.2729639939653656,-1.247594034644444,-1.2340003368613646,-1.2255350265924614,-1.2177815094004902,-1.3728911067320888,-1.3015397082553055,-1.253213998689568,-1.2252289667695326,-1.205405141054115,-1.188346360709851,-1.168975689183945,-1.1579574671305477,-1.155165796057094,-1.1492844059406149,-1.271721894422455,-1.206133711202497,-1.154238958449728,-1.127143768370526,-1.11546975936596,-1.106391056510227,-1.0947882742275057,-1.087140299709236,-1.090504335629856,-1.0864641696758202,-1.1681361737325386,-1.11094013695571,-1.054604707752512,-1.0289755390757882,-1.0268840849335643,-1.027005494991906,-1.0245130228824064,-1.0208674829011442,-1.030788510252261,-1.0285702262118697,,,,,,,,
2009-11-19,2.6640216822844347,3.6949012864324304,3.3642671101103723,2.5505149110495253,5.292022595985288,6.998418313879379,-1.7950642880751069,-1.799500094941617,-1.737332710828213,-1.726089384443616,-1.7339288593928486,-1.7282030526763923,-1.7205878141939062,-1.7152883679900028,-1.6774278134725578,-1.6590945012010918,-1.7483902613704143,-1.7259484822155735,-1.6720503969695693,-1.6543939225903277,-1.642508234948307,-1.6249666918357906,-1.606019239222648,-1.5958487216905957,-1.5661419893438966,-1.5495707689967924,-1.685121333467519,-1.644575064828619,-1.5959551651973725,-1.573849811472228,-1.5499581714250334,-1.525917661519399,-1.5008511832550997,-1.4879815506116163,-1.4651235067264323,-1.45099584192227,-1.6083341580526498,-1.557543414485904,-1.5116345739546135,-1.4868101935911504,-1.457242741705065,-1.430819441662814,-1.4035334805575668,-1.389552779683146,-1.372572052683209,-1.3613896085466166,-1.5211948300309197,-1.4667276561840392,-1.421446675720077,-1.3953405924871638,-1.365096513541005,-1.3394390019983702,-1.3128750519646015,-1.2989705432362162,-1.2871237112394234,-1.2792648727950326,-1.4266519930834745,-1.3736815680273178,-1.3274179547231124,-1.3011681753989766,-1.274064638986561,-1.2515517721694958,-1.227940687330956,-1.2150157316730772,-1.207720390160154,-1.2034762120593032,-1.3272592070334608,-1.2796483590771264,-1.231212035407467,-1.2056822032015455,-1.1845402348390044,-1.1669444182410431,-1.147982453390583,-1.136733965898173,-1.1335247029856614,-1.1331226636816425,-1.2251089410901232,-1.1855931783811258,-1.134145014627263,-1.109964520355799,-1.0967969336023604,-1.085416201672932,-1.0723926597636486,-1.06336407504148,-1.063862547449264,-1.0674827568490384,-1.1218425133067729,-1.09224504145381,-1.0372257469376562,-1.0148336498449169,-1.0110160209916217,-1.006779434578399,-1.0006707303620832,-0.9942892079705062,-0.9981832234393138,-1.0059697889099737,,,,,,,,
2009-11-20,2.65317858231691,3.692784320191148,3.356684556620986,2.5436785760312346,5.289074785181104,6.995198229497181,-1.7968721052389514,-1.813472750990651,-1.7577362026338048,-1.7473556573592135,-1.7533942955758073,-1.7412603689439798,-1.7293326863561715,-1.7234691924776853,-1.6960226929464208,-1.6757101159511816,-1.7764668703725994,-1.7487483824484042,-1.691658775850003,-1.67214997037875,-1.657379903328149,-1.6357954214296464,-1.613908095561382,-1.6020208376849547,-1.5775166294489222,-1.560403100172828,-1.7258364455380677,-1.670455530781786,-1.6139873019793,-1.5890011900649166,-1.5619193863805696,-1.5353666413924894,-1.508170774898121,-1.4931528094949584,-1.472220399323765,-1.4582903774126887,-1.649302465428114,-1.581841925932338,-1.5275342813828363,-1.5001623662420347,-1.4676300951093684,-1.439537510838493,-1.4104960604970815,-1.3944520568914522,-1.3775471467014724,-1.3667975801816548,-1.5525164880767055,-1.4859125104495885,-1.434863530957012,-1.4075736134527506,-1.374952771143059,-1.3479228034980566,-1.3196409162093694,-1.3041398166193854,-1.2916030702661947,-1.284039285354332,-1.4413170892909823,-1.385253259806076,-1.3381709064142129,-1.3128329226093265,-1.2841904412375769,-1.2601814263268485,-1.234632852439169,-1.220867106088128,-1.2129600272862302,-1.2085932347094916,-1.3209259347620048,-1.2819702328649276,-1.2392484079100092,-1.2172098780120622,-1.1955406605615813,-1.1760103328138076,-1.154696543575167,-1.143586524689432,-1.1405143710653292,-1.1393600830739512,-1.1955715329465602,-1.1777053636107315,-1.1395026727804891,-1.1216826297905211,-1.1091214123522246,-1.0951393604577082,-1.0792037615358232,-1.0714685558750434,-1.073395531557131,-1.0754725190139716,-1.0684380322134677,-1.0736927463290808,-1.0400019306040924,-1.0269838650995675,-1.0249914630134396,-1.0173268535411095,-1.0076382636521228,-1.0038450306495577,-1.0109046826538852,-1.016234266414532,,,,,,,,
2009-11-23,2.680384339450953,3.711912153224509,3.36940395116431,2.538336826082944,5.318453271634336,7.00872215673326,-1.8451555572039535,-1.8675426822773176,-1.7811649088708934,-1.768729795439699,-1.7791890282790457,-1.768297992618468,-1.759283951429783,-1.7560539526272203,-1.7253347074316732,-1.7070006996245426,-1.827677880016464,-1.8020203430165436,-1.7264864715859465,-1.7060562891244826,-1.690155924489824,-1.6667286238566634,-1.6444441140670525,-1.6339906189873028,-1.6064124524986343,-1.590661440932224,-1.7854589895749648,-1.7270292157032705,-1.6577733799224157,-1.631298412349966,-1.5988332847126974,-1.5684995295836015,-1.53875340349916,-1.5244368686138143,-1.5007706084360273,-1.487061402595003,-1.7214794460879517,-1.6448440572469682,-1.5779146684951717,-1.547242480383074,-1.5064331764246002,-1.4735784110913006,-1.4407337020511224,-1.4250008094884996,-1.4058024430107443,-1.39374408042626,-1.6397394485790258,-1.5575209435287354,-1.4897226986404284,-1.456473780763384,-1.4139035437831409,-1.381889210302108,-1.3492440579471057,-1.333917738644376,-1.3196010602977253,-1.308901875476428,-1.5445515221980914,-1.4668241942746103,-1.3957263753741365,-1.3612386056627748,-1.3219662383239543,-1.293328125295392,-1.2633850501829766,-1.2498483740221864,-1.2407293391015948,-1.231165929529752,-1.4399807142044123,-1.3742067995543377,-1.2980679852736534,-1.263392476204977,-1.2311566930814306,-1.2077748644685746,-1.182434846771391,-1.1717522175736843,-1.1680772704377689,-1.159474707768274,-1.3295175093344658,-1.2808257480494316,-1.1984798286952163,-1.1644075297395726,-1.1418607910063487,-1.1251004770650297,-1.1058051307905132,-1.0988047927536593,-1.1007696495384502,-1.0929883766676447,-1.2159601199111816,-1.187576034381626,-1.0983107831568653,-1.0654129315362575,-1.054346912352226,-1.0451727377307378,-1.0330099165847135,-1.0303416917724688,-1.0381041936759086,-1.0310310685598805,,,,,,,,
2009-11-24,2.686608631473481,3.693254868014584,3.368036934610934,2.5275589682429778,5.31143100569342,7.008188676303408,-1.8491956493688904,-1.883055861950348,-1.796952740381359,-1.7840129451317872,-1.7963740147435137,-1.7833374250482303,-1.777305142283781,-1.7690088308141816,-1.7319157621939063,-1.7097348756250823,-1.8450138900313395,-1.817468071155244,-1.7411478591556708,-1.7201099950267582,-1.7035433025290152,-1.6785431755396,-1.6577643315883572,-1.6440024199242471,-1.6106056592664784,-1.5914211647173284,-1.810631634916964,-1.742021522465862,-1.670915980593235,-1.6437373638178348,-1.6092442520890595,-1.5778796808962443,-1.548767823996847,-1.5323672291499943,-1.5036201019430802,-1.487046067021026,-1.749006276412001,-1.6590861408802764,-1.5892903624678765,-1.5578294665740329,-1.5145666676879548,-1.4811498596546837,-1.4484737617941006,-1.4314702355288995,-1.4080618058938887,-1.3938272206629467,-1.664893202026887,-1.5708080182873023,-1.4992121128581832,-1.4650985913766623,-1.4203413351997984,-1.3881478100296765,-1.3554886766214882,-1.3393872137061584,-1.3218340756925548,-1.3097428104886577,-1.5637800064847167,-1.4790286173471228,-1.403311627901631,-1.3678886679174975,-1.327184501747898,-1.298667319501201,-1.268732631870514,-1.2546691445503193,-1.2433705943171491,-1.233277437735194,-1.4509656509592457,-1.3852623366837646,-1.303803026463698,-1.2681233669321723,-1.2355401290264438,-1.2125071667710072,-1.1873515470928662,-1.176197569385403,-1.1714703950724927,-1.1632660004226356,-1.3310006183088108,-1.290712194830099,-1.2024641222525807,-1.1673178082459887,-1.1457169859008025,-1.1294742843873875,-1.1106581840055163,-1.1030911085555932,-1.1051924131751685,-1.0987934552293437,-1.2074794110952187,-1.196305868471988,-1.1006686955133305,-1.066624805151047,-1.0579196530018933,-1.0493855044406455,-1.0380912368467454,-1.0346428544194717,-1.0437855344441305,-1.0391280535407672,,,,,,,,
2009-11-25,2.6903274094476397,3.685691879190655,3.3782425915166003,2.533728559485284,5.310211351834999,7.012682700868393,-1.816835079053042,-1.856975659345504,-1.7876713964146844,-1.7762360683235636,-1.7875206944145174,-1.7780570890904204,-1.7700042347041525,-1.7664893138559823,-1.7378648320095278,-1.716504140056719,-1.8250096976466128,-1.8041048632449748,-1.7362929002485537,-1.7157321931855287,-1.6984225094198864,-1.6755084644075209,-1.6540960085643213,-1.644021415935225,-1.6172297075709243,-1.59939867042923,-1.7990504915907528,-1.7364804777203229,-1.6688875177416471,-1.6415929380538556,-1.606634906951756,-1.5765517412543393,-1.5474270008326818,-1.5337537466752635,-1.5102862523499851,-1.49513458940771,-1.7414911627287386,-1.6570715323809355,-1.5886437258107136,-1.556883632716083,-1.5134779799976654,-1.4811020384418443,-1.448501726575315,-1.433383723813901,-1.4143123025182616,-1.401226789688957,-1.657447483523937,-1.5688053360797838,-1.498748403191584,-1.464498128679934,-1.4199887071458257,-1.3890416974614457,-1.3561667396680794,-1.3412061735415408,-1.327325192091728,-1.315848700968522,-1.5532744472410225,-1.4743345188672534,-1.40210558074606,-1.3669726157887097,-1.3269594135328209,-1.300234022313316,-1.2695133459464514,-1.2559229890735386,-1.2478360065489955,-1.2376183843871944,-1.4352896058703315,-1.3759161451061928,-1.3011873016335818,-1.2664079690526115,-1.2349795650010016,-1.2145326928475768,-1.1878126434190874,-1.176523034936377,-1.17469813340225,-1.1654649920976536,-1.308956246165079,-1.2753793349549525,-1.1979907801379217,-1.1644689486746171,-1.1444753738023423,-1.1317881308108635,-1.110470796969231,-1.1022033149581738,-1.1070097676961044,-1.098541878537021,-1.1785638309379758,-1.1741492978087442,-1.0940636059456637,-1.0624272686363565,-1.0557445855163583,-1.0518517306302864,-1.0369974242043796,-1.0323154791252689,-1.0440488326152568,-1.0361680771412514,,,,,,,,
2009-11-27,2.6753823708378244,3.66581039784245,3.354608792247564,2.5072306056661198,5.292420011281953,6.995299014243953,-1.6204330280334167,-1.6514575789296952,-1.660633778791372,-1.6633817136736715,-1.6705099073784553,-1.6684407715575216,-1.6799171109056947,-1.682938005652629,-1.6675043144471793,-1.653835059053658,-1.6009058212728455,-1.624640043359873,-1.611837460969057,-1.5999880963654078,-1.5882366306208784,-1.5768930660995226,-1.5734463282740836,-1.570003901450545,-1.5570998525298585,-1.5443830941777337,-1.5470365162190884,-1.5661254538013147,-1.5420003168409748,-1.521898115023733,-1.499636594323703,-1.4836759542843494,-1.471596781179588,-1.4644255870255054,-1.4550079965019769,-1.443931360364718,-1.4640156435292564,-1.4811284228887296,-1.4553674567635837,-1.4325824018835642,-1.40678971925501,-1.3899008652893967,-1.374061235347783,-1.365212586777486,-1.3599492363208587,-1.3510094702614566,-1.35869196521907,-1.3760788268721955,-1.356322396769928,-1.3352869111420342,-1.3114218946536864,-1.2964217683767565,-1.2805489836098405,-1.2715693194529063,-1.2709238054734078,-1.2644832507467565,-1.2380421150583294,-1.2573353967853615,-1.248872238369155,-1.232818170061721,-1.2149112499650103,-1.2038774412142583,-1.190788242723117,-1.1828463842277586,-1.1871353469432722,-1.1834593543048892,-1.1081491959702323,-1.1303735096679146,-1.136377565449766,-1.1274634108685275,-1.1183232703394013,-1.112732520701294,-1.104526867589726,-1.0985062570779422,-1.107938981439133,-1.1072214748030231,-0.973784576443738,-0.999475995897546,-1.0214815813835283,-1.0210021262134088,-1.0224581355052682,-1.0233140689906568,-1.0215320681740871,-1.0180985558719118,-1.0328049751683668,-1.0351863790808145,-0.8384130474732737,-0.8677630374872995,-0.906161197442208,-0.9147664238871486,-0.9278997279539692,-0.9358424661604668,-0.941589560642496,-0.9412418317949582,-0.9612927000863708,-0.9668727969423502,,,,,,,,
2009-11-30,2.680384339450953,3.693488814670836,3.3570330020353114,2.4961103202953256,5.289024319636444,6.999084819270334,-1.721441863760646,-1.7136271109886403,-1.691842453852072,-1.6919079670244055,-1.7056909189494474,-1.7058797712460207,-1.7113615561730915,-1.7068581589131655,-1.6825702100061928,-1.674346759878284,-1.6813633226578046,-1.6689496847887806,-1.640069032554591,-1.6281606163353937,-1.6176797174064252,-1.606633914950572,-1.5975873649398586,-1.5889705039803448,-1.569576652544606,-1.5585795297159053,-1.6206611259693702,-1.6057955406207696,-1.572108723204293,-1.552410206455442,-1.5274370329830207,-1.5103184601149926,-1.4928021456609604,-1.4819216822048111,-1.4672758735060023,-1.4557727282766886,-1.542940310903176,-1.5275551887991674,-1.4912073436154172,-1.4674697043486649,-1.4361333077963605,-1.416973413822371,-1.395564747656372,-1.3837777708294348,-1.373758080822795,-1.3634122209773087,-1.4521291560923408,-1.437787289462885,-1.4006042625407664,-1.3759353446885971,-1.3446867639194973,-1.3265821470398589,-1.3047604235147183,-1.2930827574109127,-1.287584104606854,-1.279652273201549,-1.3519817735729591,-1.3398289302821,-1.3032452921687565,-1.280052632381235,-1.2537992119495671,-1.239089526303911,-1.2195088581491236,-1.2087129156711158,-1.2076424259613034,-1.2030978042331923,-1.2457724507222596,-1.236567184437836,-1.201632004288374,-1.1816688637238977,-1.163993487497926,-1.154415059803512,-1.1391024886569996,-1.1297827453976284,-1.133056686229948,-1.132668671601451,-1.136170669129745,-1.1303532170850732,-1.0977801050793992,-1.082244103043332,-1.0756483547396205,-1.072462347657122,-1.0629638782954025,-1.0555820079684368,-1.0631236918624196,-1.0675114867738782,-1.0252424661295263,-1.0230132565165797,-0.9932470392573508,-0.982894141933388,-0.9890289600339466,-0.9931258178796148,-0.990615489212856,-0.9855322828034012,-0.9972705919183378,-1.0069402871398376,,,,,,,,
2009-12-01,2.68970291428415,3.687115399083382,3.3748534063225537,2.5182285890764264,5.274664837882808,7.01108773952572,-1.8148959068345183,-1.8044516406489544,-1.7725822322246871,-1.7712502888483446,-1.763347448322632,-1.747853263667323,-1.7420638713660428,-1.735930865485163,-1.7079217783282592,-1.6901788043781496,-1.777199229490633,-1.7457999638946156,-1.7043422494208047,-1.691076131313878,-1.6690443040386207,-1.6464052580449315,-1.6267711637593163,-1.6149021211845176,-1.5885457034924382,-1.5719371335443015,-1.7193979389862868,-1.6752662266836036,-1.6260184503425148,-1.6053643502162536,-1.5751226561350484,-1.5486046342692723,-1.5211892541233962,-1.5063624786885097,-1.483293585620729,-1.4681851640968342,-1.644839992326233,-1.5954185149143645,-1.5401382966728856,-1.5159198463232546,-1.4822097117131792,-1.4543339978449228,-1.4236861118786144,-1.407923906156452,-1.3893293309605943,-1.3759944919122948,-1.5572273902002849,-1.508682339500375,-1.4489672969864869,-1.4242446268773976,-1.3907592807886668,-1.3634529400017985,-1.3330136289391648,-1.3178242933563349,-1.3045960894940414,-1.2932487089801807,-1.4601469170232533,-1.41720231207257,-1.3544282008848898,-1.3315458827473328,-1.3010887032317195,-1.2758090909254745,-1.248195730060366,-1.2347261715275164,-1.2275546361240937,-1.2183686019808433,-1.3567689297102097,-1.322780830565914,-1.258084159448709,-1.238765613024848,-1.2134098607708217,-1.1912455681147702,-1.16845449984422,-1.1575903550035938,-1.157023094549694,-1.150144593085283,-1.2497122407968837,-1.226872787390947,-1.1611620286331252,-1.1466194776828258,-1.12785436150402,-1.1096059112381222,-1.093159807012626,-1.0855933456493168,-1.0920742643559724,-1.0876298174273602,-1.1410302571475597,-1.130613969266109,-1.064595810224222,-1.0556369708416042,-1.0444935236365975,-1.0307372726767223,-1.0217939907054403,-1.0180714843681236,-1.0319673656849058,-1.0300692735829695,,,,,,,,
2009-12-02,2.6835047443505538,3.6802220870227536,3.376549434740925,2.5817837830973773,5.270447587104075,7.011430375118089,-1.8197763485338272,-1.8129789323335583,-1.773980364050359,-1.7671816721394595,-1.7533742861209085,-1.7352923726149834,-1.7342890329643357,-1.7316526668596273,-1.7057732602080031,-1.6895602896722797,-1.7875670063438245,-1.7511772523357398,-1.7076716872018076,-1.6905177125163258,-1.6637492998677608,-1.639608844504892,-1.623063611063427,-1.6138675233815991,-1.5893179962963495,-1.573996641906826,-1.7341451708423865,-1.6794509690890629,-1.630210763076214,-1.6067089553281355,-1.5726147600824183,-1.5453259820931289,-1.5199018453395678,-1.5070463789898751,-1.485605429210883,-1.4715511943152786,-1.6627620524477176,-1.6000428291649904,-1.5443104357416315,-1.517856180777167,-1.4809919184022242,-1.4528279468026164,-1.4235988003678146,-1.409219836046398,-1.3921779366118463,-1.3796687359249171,-1.5771774255486075,-1.515018521182002,-1.4524359299627776,-1.4257497225983222,-1.3896691707372957,-1.3623727305132631,-1.3332072523951162,-1.3189077336563506,-1.307227175807835,-1.2964764385927077,-1.481135454988179,-1.4261790567888029,-1.3566967199618127,-1.3318539825881277,-1.2992397770761432,-1.2741225443904007,-1.2479686476126248,-1.2349693661259946,-1.229383774001198,-1.2205606477969642,-1.3780059234070727,-1.335028402057105,-1.258815344910276,-1.23732706390189,-1.2101383942251347,-1.188167931461825,-1.1672657696981883,-1.1565069702389537,-1.1575858284415692,-1.1508280801010478,-1.2706064153803818,-1.2427793097065418,-1.1601461875714665,-1.1430584906930228,-1.1226736862562676,-1.1045465401241434,-1.090589404543911,-1.0828012495918962,-1.0909932350577227,-1.0864158039010938,-1.1611645607992669,-1.1503811955310164,-1.0617203509390118,-1.0497130938660129,-1.0370559987156012,-1.023257542187049,-1.0175143088092191,-1.013266965092177,-1.0289299223572987,-1.02663077355403,,,,,,,,
2009-12-03,2.679136190937568,3.667502588354351,3.383644222414566,2.5542850025230632,5.271721819525864,7.002992728868978,-1.782235676399063,-1.7573410955025812,-1.7340285251289482,-1.727371635875717,-1.719418863114738,-1.707737739926211,-1.710291706685046,-1.7113702948754008,-1.6871562443931944,-1.6668573847741084,-1.743698527675117,-1.7021641800142815,-1.6696095691452144,-1.653694501188099,-1.6327140960793016,-1.614936942405816,-1.6031180262265026,-1.5965230209303334,-1.574886725111074,-1.5568358287640989,-1.6879861534835912,-1.6364985322558043,-1.5956306472145647,-1.574032826263066,-1.545265309209495,-1.523849071333849,-1.5031178604651625,-1.492124999981826,-1.4738098325891245,-1.458315999705353,-1.6178798070165483,-1.56246610620352,-1.514347143067878,-1.490102708461677,-1.4578310717123226,-1.4347252880357566,-1.4092937682212228,-1.396337929496242,-1.3818820564198648,-1.3691754789835349,-1.5364005857826786,-1.4820886728376494,-1.4278083991711144,-1.403372848528419,-1.3709950205882135,-1.3477255191589437,-1.3208489540171953,-1.307771528251756,-1.2975730390718017,-1.2878304406375651,-1.4464787521279796,-1.3971808280827822,-1.337781183192588,-1.3150562309409994,-1.2851957287210711,-1.2629410368739895,-1.2371363687173065,-1.225348778013875,-1.2197069555721918,-1.2130675502460522,-1.3507361718583242,-1.3092972015440747,-1.245726699915016,-1.226125377718307,-1.2007542705041396,-1.180412131965832,-1.1576230318185492,-1.1482183089358693,-1.147360809582033,-1.1439367261263955,-1.2513809462960823,-1.2197209978684818,-1.1528131448811434,-1.1373400924712096,-1.1178982656224603,-1.1001417597936614,-1.0818644156825068,-1.0756954250691928,-1.079796771047959,-1.079680096295589,-1.15018709350661,-1.129479211126731,-1.059947739834984,-1.0492798056991164,-1.0367820846882128,-1.0221059700200796,-1.0094856643253012,-1.007221221568635,-1.0164157361860895,-1.0196834133804185,,,,,,,,
